,Unnamed: 0,NEWSUID,SCID,PROP,CLAF,PRID,Drain,DrainNum,Layer,TopDep,BotDep,CFRAG,CFRAG_std,SDTO,SDTO_std,STPC,STPC_std,CLPC,CLPC_std,PSCL,BULK,BULK_std,TAWC,TAWC_std,ORGC,ORGC_std,TOTN,TOTN_std,CNrt,CNrt_std,CECS,CECS_std,CECc,CECc_std,ECEC,ECEC_std,TEB,TEB_std,BSAT,BSAT_std,ALSA,ALSA_std,ESP,ESP_std,PHAQ,PHAQ_std,TCEQ,TCEQ_std,GYPS,GYPS_std,ELCO,ELCO_std,clay,STPCw,SDTOw,clayw,ORGCw,theta1500t,theta1500,SMW,theta33t,theta33,SMFCF,SAR,log10-k,K0,SOPE,KSUB,center,code_soil,lat,long,indi
0,762,WD30004592,2,30,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-94.01250034395, 36.73749962910311]",4592,-94.01250034395,36.73749962910311,3367.3325225630906
1,11109,WD30004592,1,70,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-94.01250034395, 36.73749962910311]",4592,-94.01250034395,36.73749962910311,3334.463236306937
2,4683,WD30004593,3,20,"""ACh""","""ACh/C""","""M""",4,"""D1""",0,20,8,8.0,53.0,23.0,28.0,16.0,19,14.0,"""M""",1.07000005,0.43999999799999995,13,5.0,13.279999700000001,6.38000011,1.13,0.44999998799999996,15.0,5.0,6,4.0,12,6.0,4.0,2.0,3.0,3.0,50,27.0,11,9.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,19.0,0.28,0.53,0.19,0.0132799997,0.117739670398146,0.1142232242538864,0.1142232242538864,0.24865658399728496,0.21998703573205047,0.21998703573205047,1.5390515322718714,-0.05255227884463022,0.8860285602331082,138.69619200000002,93.3047109818182,"[-86.90416703905, 32.829166311403114]",4593,-86.90416703905,32.829166311403114,2365.7924100340992
3,11101,WD30004593,1,60,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-86.90416703905, 32.829166311403114]",4593,-86.90416703905,32.829166311403114,2193.2343046005703
4,216410,WD30004593,2,20,"""NTh""","""NTh/C""","""W""",5,"""D1""",0,20,10,8.0,26.0,20.0,29.0,18.0,45,20.0,"""F""",1.36000001,0.209999993,14,4.0,18.260000199999997,9.5,1.83000004,0.589999974,10.0,3.0,16,7.0,22,9.0,9.0,5.0,8.0,5.0,61,22.0,17,16.0,2.0,1.0,5.5,0.600000024,0.0,0.0,0.0,0.0,0,0.0,45.0,0.29,0.26,0.45,0.0182600002,0.25189247700029005,0.26715742378033064,0.26715742378033064,0.37438148660008197,0.3991900119155539,0.3991900119155539,2.2465582843306815,-1.2207685949806066,0.060149414608842273,74.43216,50.07254399999999,"[-86.90416703905, 32.829166311403114]",4593,-86.90416703905,32.829166311403114,2302.699624161555
5,4682,WD30004594,4,10,"""ACh""","""ACh/C""","""M""",4,"""D1""",0,20,8,8.0,53.0,23.0,28.0,16.0,19,14.0,"""M""",1.07000005,0.43999999799999995,13,5.0,13.279999700000001,6.38000011,1.13,0.44999998799999996,15.0,5.0,6,4.0,12,6.0,4.0,2.0,3.0,3.0,50,27.0,11,9.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,19.0,0.28,0.53,0.19,0.0132799997,0.117739670398146,0.1142232242538864,0.1142232242538864,0.24865658399728496,0.21998703573205047,0.21998703573205047,1.5390515322718714,-0.05255227884463022,0.8860285602331082,138.69619200000002,93.3047109818182,"[-85.33750037865, 31.12916631820311]",4594,-85.33750037865,31.12916631820311,1613.4357404395566
6,11116,WD30004594,1,50,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-85.33750037865, 31.12916631820311]",4594,-85.33750037865,31.12916631820311,1523.7167221017764
7,216407,WD30004594,3,20,"""NTh""","""NTh/C""","""W""",5,"""D1""",0,20,10,8.0,26.0,20.0,29.0,18.0,45,20.0,"""F""",1.36000001,0.209999993,14,4.0,18.260000199999997,9.5,1.83000004,0.589999974,10.0,3.0,16,7.0,22,9.0,9.0,5.0,8.0,5.0,61,22.0,17,16.0,2.0,1.0,5.5,0.600000024,0.0,0.0,0.0,0.0,0,0.0,45.0,0.29,0.26,0.45,0.0182600002,0.25189247700029005,0.26715742378033064,0.26715742378033064,0.37438148660008197,0.3991900119155539,0.3991900119155539,2.2465582843306815,-1.2207685949806066,0.060149414608842273,74.43216,50.07254399999999,"[-85.33750037865, 31.12916631820311]",4594,-85.33750037865,31.12916631820311,1580.9312071539807
8,240220,WD30004594,2,20,"""PTd""","""PTd/C""","""M""",4,"""D1""",0,20,21,19.0,52.0,25.0,27.0,17.0,21,16.0,"""M""",1.34000003,0.27000001100000004,10,3.0,9.39000034,4.9000001,0.9599999790000001,0.560000002,11.0,4.0,6,3.0,15,11.0,4.0,3.0,3.0,2.0,48,23.0,33,29.0,2.0,1.0,5.19999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,21.0,0.27,0.52,0.21,0.009390000340000001,0.1282707193019958,0.1262286200042752,0.1262286200042752,0.258867745502873,0.2330282585808112,0.2330282585808112,2.2465582843306815,-0.1521242623581066,0.7044914677499523,136.050528,91.52490065454545,"[-85.33750037865, 31.12916631820311]",4594,-85.33750037865,31.12916631820311,1693.7255454330252
9,11107,WD30004595,1,60,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-82.27083372425, 30.004166322703114]",4595,-82.27083372425,30.004166322703114,1460.5633948955863
10,240226,WD30004595,3,10,"""PTd""","""PTd/C""","""M""",4,"""D1""",0,20,21,19.0,52.0,25.0,27.0,17.0,21,16.0,"""M""",1.34000003,0.27000001100000004,10,3.0,9.39000034,4.9000001,0.9599999790000001,0.560000002,11.0,4.0,6,3.0,15,11.0,4.0,3.0,3.0,2.0,48,23.0,33,29.0,2.0,1.0,5.19999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,21.0,0.27,0.52,0.21,0.009390000340000001,0.1282707193019958,0.1262286200042752,0.1262286200042752,0.258867745502873,0.2330282585808112,0.2330282585808112,2.2465582843306815,-0.1521242623581066,0.7044914677499523,136.050528,91.52490065454545,"[-82.27083372425, 30.004166322703114]",4595,-82.27083372425,30.004166322703114,1471.2591033860735
11,258138,WD30004595,2,30,"""RGd""","""RGd/C""","""S""",6,"""D1""",0,20,9,9.0,54.0,26.0,30.0,19.0,16,11.0,"""M""",1.58000004,0.200000003,17,8.0,11.590000199999999,7.55000019,0.939999998,0.600000024,12.0,4.0,12,7.0,40,18.0,10.0,8.0,8.0,7.0,61,30.0,5,5.0,2.0,1.0,5.30000019,0.5,0.0,0.0,29.0,34.0,1,0.699999988,16.0,0.3,0.54,0.16,0.0115900002,0.101911925801324,0.09617959541350936,0.09617959541350936,0.233827772801984,0.20152475904296896,0.20152475904296896,2.2465582843306815,0.07504134403989861,1.1886153760597429,141.59788800000004,95.25676101818183,"[-82.27083372425, 30.004166322703114]",4595,-82.27083372425,30.004166322703114,1400.748238043476
12,11104,WD30004596,1,60,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-83.74583371835, 32.72083297850311]",4596,-83.74583371835,32.72083297850311,1701.5832958871986
13,240216,WD30004596,3,10,"""PTd""","""PTd/C""","""M""",4,"""D1""",0,20,21,19.0,52.0,25.0,27.0,17.0,21,16.0,"""M""",1.34000003,0.27000001100000004,10,3.0,9.39000034,4.9000001,0.9599999790000001,0.560000002,11.0,4.0,6,3.0,15,11.0,4.0,3.0,3.0,2.0,48,23.0,33,29.0,2.0,1.0,5.19999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,21.0,0.27,0.52,0.21,0.009390000340000001,0.1282707193019958,0.1262286200042752,0.1262286200042752,0.258867745502873,0.2330282585808112,0.2330282585808112,2.2465582843306815,-0.1521242623581066,0.7044914677499523,136.050528,91.52490065454545,"[-83.74583371835, 32.72083297850311]",4596,-83.74583371835,32.72083297850311,1686.6808907455975
14,258124,WD30004596,2,30,"""RGd""","""RGd/C""","""S""",6,"""D1""",0,20,9,9.0,54.0,26.0,30.0,19.0,16,11.0,"""M""",1.58000004,0.200000003,17,8.0,11.590000199999999,7.55000019,0.939999998,0.600000024,12.0,4.0,12,7.0,40,18.0,10.0,8.0,8.0,7.0,61,30.0,5,5.0,2.0,1.0,5.30000019,0.5,0.0,0.0,29.0,34.0,1,0.699999988,16.0,0.3,0.54,0.16,0.0115900002,0.101911925801324,0.09617959541350936,0.09617959541350936,0.233827772801984,0.20152475904296896,0.20152475904296896,2.2465582843306815,0.07504134403989861,1.1886153760597429,141.59788800000004,95.25676101818183,"[-83.74583371835, 32.72083297850311]",4596,-83.74583371835,32.72083297850311,1872.166265228338
15,767,WD30004597,2,30,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-87.45416703685, 31.679166316003112]",4597,-87.45416703685,31.679166316003112,1664.7817428125377
16,11102,WD30004597,1,60,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-87.45416703685, 31.679166316003112]",4597,-87.45416703685,31.679166316003112,1766.0863528134041
17,240221,WD30004597,3,10,"""PTd""","""PTd/C""","""M""",4,"""D1""",0,20,21,19.0,52.0,25.0,27.0,17.0,21,16.0,"""M""",1.34000003,0.27000001100000004,10,3.0,9.39000034,4.9000001,0.9599999790000001,0.560000002,11.0,4.0,6,3.0,15,11.0,4.0,3.0,3.0,2.0,48,23.0,33,29.0,2.0,1.0,5.19999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,21.0,0.27,0.52,0.21,0.009390000340000001,0.1282707193019958,0.1262286200042752,0.1262286200042752,0.258867745502873,0.2330282585808112,0.2330282585808112,2.2465582843306815,-0.1521242623581066,0.7044914677499523,136.050528,91.52490065454545,"[-87.45416703685, 31.679166316003112]",4597,-87.45416703685,31.679166316003112,1948.0303942906855
18,764,WD30004598,2,30,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-89.23750036305, 33.21249964320311]",4598,-89.23750036305,33.21249964320311,2044.751275344941
19,11126,WD30004598,1,60,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-89.23750036305, 33.21249964320311]",4598,-89.23750036305,33.21249964320311,2124.1248993202303
20,232993,WD30004598,3,10,"""PLd""","""PLd/C""","""I""",3,"""D1""",0,20,15,10.0,51.0,23.0,35.0,19.0,14,9.0,"""M""",1.45000005,0.129999995,18,5.0,20.1299992,13.529999700000001,1.39999998,1.15999997,17.0,9.0,12,8.0,33,31.0,3.0,2.0,2.0,1.0,18,18.0,11,10.0,2.0,1.0,4.69999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,14.0,0.35,0.51,0.14,0.0201299992,0.091930674894616,0.08480096937986224,0.08480096937986224,0.23076973639177603,0.19778759817489688,0.19778759817489688,2.2465582843306815,0.16028132937494374,1.4463764080317774,135.709152,91.29524770909089,"[-89.23750036305, 33.21249964320311]",4598,-89.23750036305,33.21249964320311,2322.348623856887
21,765,WD30004599,2,30,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-91.90416701905, 34.34583297200311]",4599,-91.90416701905,34.34583297200311,2265.508874422669
22,11123,WD30004599,1,60,"""ACf""","""ACf/C""","""W""",5,"""D1""",0,20,3,3.0,50.0,23.0,24.0,16.0,26,16.0,"""M""",1.51999998,0.150000006,13,4.0,12.090000199999999,5.36000013,0.949999988,0.400000006,14.0,3.0,7,4.0,12,8.0,4.0,2.0,2.0,1.0,43,26.0,21,16.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,26.0,0.24,0.5,0.26,0.0120900002,0.154521900801024,0.15615496691316738,0.15615496691316738,0.283044388201396,0.2649722102772981,0.2649722102772981,1.5390515322718714,-0.36958688820198,0.4269854849853073,130.503168,87.79304029090908,"[-91.90416701905, 34.34583297200311]",4599,-91.90416701905,34.34583297200311,2138.429689182646
23,232945,WD30004599,3,10,"""PLd""","""PLd/C""","""I""",3,"""D1""",0,20,15,10.0,51.0,23.0,35.0,19.0,14,9.0,"""M""",1.45000005,0.129999995,18,5.0,20.1299992,13.529999700000001,1.39999998,1.15999997,17.0,9.0,12,8.0,33,31.0,3.0,2.0,2.0,1.0,18,18.0,11,10.0,2.0,1.0,4.69999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,14.0,0.35,0.51,0.14,0.0201299992,0.091930674894616,0.08480096937986224,0.08480096937986224,0.23076973639177603,0.19778759817489688,0.19778759817489688,2.2465582843306815,0.16028132937494374,1.4463764080317774,135.709152,91.29524770909089,"[-91.90416701905, 34.34583297200311]",4599,-91.90416701905,34.34583297200311,2193.116902925655
24,758,WD30004600,1,60,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-81.84583372595, 31.61249964960311]",4600,-81.84583372595,31.61249964960311,1453.4494509655392
25,240227,WD30004600,3,10,"""PTd""","""PTd/C""","""M""",4,"""D1""",0,20,21,19.0,52.0,25.0,27.0,17.0,21,16.0,"""M""",1.34000003,0.27000001100000004,10,3.0,9.39000034,4.9000001,0.9599999790000001,0.560000002,11.0,4.0,6,3.0,15,11.0,4.0,3.0,3.0,2.0,48,23.0,33,29.0,2.0,1.0,5.19999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,21.0,0.27,0.52,0.21,0.009390000340000001,0.1282707193019958,0.1262286200042752,0.1262286200042752,0.258867745502873,0.2330282585808112,0.2330282585808112,2.2465582843306815,-0.1521242623581066,0.7044914677499523,136.050528,91.52490065454545,"[-81.84583372595, 31.61249964960311]",4600,-81.84583372595,31.61249964960311,1414.3501914926758
26,258174,WD30004600,2,30,"""RGd""","""RGd/C""","""S""",6,"""D1""",0,20,9,9.0,54.0,26.0,30.0,19.0,16,11.0,"""M""",1.58000004,0.200000003,17,8.0,11.590000199999999,7.55000019,0.939999998,0.600000024,12.0,4.0,12,7.0,40,18.0,10.0,8.0,8.0,7.0,61,30.0,5,5.0,2.0,1.0,5.30000019,0.5,0.0,0.0,29.0,34.0,1,0.699999988,16.0,0.3,0.54,0.16,0.0115900002,0.101911925801324,0.09617959541350936,0.09617959541350936,0.233827772801984,0.20152475904296896,0.20152475904296896,2.2465582843306815,0.07504134403989861,1.1886153760597429,141.59788800000004,95.25676101818183,"[-81.84583372595, 31.61249964960311]",4600,-81.84583372595,31.61249964960311,1288.2608895678834
27,756,WD30004601,1,40,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-79.19583373655, 33.94583297360311]",4601,-79.19583373655,33.94583297360311,1518.7525288791614
28,4679,WD30004601,3,20,"""ACh""","""ACh/C""","""M""",4,"""D1""",0,20,8,8.0,53.0,23.0,28.0,16.0,19,14.0,"""M""",1.07000005,0.43999999799999995,13,5.0,13.279999700000001,6.38000011,1.13,0.44999998799999996,15.0,5.0,6,4.0,12,6.0,4.0,2.0,3.0,3.0,50,27.0,11,9.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,19.0,0.28,0.53,0.19,0.0132799997,0.117739670398146,0.1142232242538864,0.1142232242538864,0.24865658399728496,0.21998703573205047,0.21998703573205047,1.5390515322718714,-0.05255227884463022,0.8860285602331082,138.69619200000002,93.3047109818182,"[-79.19583373655, 33.94583297360311]",4601,-79.19583373655,33.94583297360311,1426.1558714698415
29,172088,WD30004601,5,10,"""LPq""","""LPq/C""","""E""",7,"""D1""",0,20,22,13.0,51.0,22.0,29.0,15.0,20,13.0,"""M""",1.37,0.21999999899999997,19,5.0,31.629999199999997,33.930000299999996,1.5,1.39999998,12.0,4.0,16,10.0,35,20.0,20.0,12.0,10.0,9.0,64,40.0,0,0.0,3.0,2.0,6.69999981,1.29999995,0.0,0.0,3.0,6.0,1,1.0,20.0,0.29,0.51,0.2,0.0316299992,0.12328419849524,0.1205439862845736,0.1205439862845736,0.256367915793072,0.2298108593687544,0.2298108593687544,2.9686528044731784,-0.1183927108125353,0.7613902115027247,134.17296000000002,90.26180945454544,"[-79.19583373655, 33.94583297360311]",4601,-79.19583373655,33.94583297360311,1384.5139442298725
30,232961,WD30004601,2,20,"""PLd""","""PLd/C""","""I""",3,"""D1""",0,20,15,10.0,51.0,23.0,35.0,19.0,14,9.0,"""M""",1.45000005,0.129999995,18,5.0,20.1299992,13.529999700000001,1.39999998,1.15999997,17.0,9.0,12,8.0,33,31.0,3.0,2.0,2.0,1.0,18,18.0,11,10.0,2.0,1.0,4.69999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,14.0,0.35,0.51,0.14,0.0201299992,0.091930674894616,0.08480096937986224,0.08480096937986224,0.23076973639177603,0.19778759817489688,0.19778759817489688,2.2465582843306815,0.16028132937494374,1.4463764080317774,135.709152,91.29524770909089,"[-79.19583373655, 33.94583297360311]",4601,-79.19583373655,33.94583297360311,1446.2223047032537
31,240225,WD30004601,4,10,"""PTd""","""PTd/C""","""M""",4,"""D1""",0,20,21,19.0,52.0,25.0,27.0,17.0,21,16.0,"""M""",1.34000003,0.27000001100000004,10,3.0,9.39000034,4.9000001,0.9599999790000001,0.560000002,11.0,4.0,6,3.0,15,11.0,4.0,3.0,3.0,2.0,48,23.0,33,29.0,2.0,1.0,5.19999981,0.699999988,0.0,0.0,0.0,0.0,0,0.0,21.0,0.27,0.52,0.21,0.009390000340000001,0.1282707193019958,0.1262286200042752,0.1262286200042752,0.258867745502873,0.2330282585808112,0.2330282585808112,2.2465582843306815,-0.1521242623581066,0.7044914677499523,136.050528,91.52490065454545,"[-79.19583373655, 33.94583297360311]",4601,-79.19583373655,33.94583297360311,1509.1514707530634
32,757,WD30004602,1,60,"""ACg""","""ACg/C""","""I""",3,"""D1""",0,20,2,1.0,57.0,25.0,28.0,16.0,15,13.0,"""M""",1.52999997,0.119999997,18,7.0,18.510000199999997,10.180000300000001,1.13999999,0.649999976,18.0,7.0,7,3.0,18,8.0,5.0,2.0,4.0,3.0,51,35.0,21,20.0,1.0,0.0,5.19999981,0.800000012,0.0,0.0,0.0,0.0,0,0.0,15.0,0.28,0.57,0.15,0.0185100002,0.09631171900138,0.08979535966157319,0.08979535966157319,0.224017948702074,0.18962136092759724,0.18962136092759724,1.5390515322718714,0.132610934765104,1.3570971384938102,148.25472,99.73499345454545,"[-75.49583375135, 38.74583295440311]",4602,-75.49583375135,38.74583295440311,3453.7505868736844
33,4801,WD30004602,3,10,"""ACh""","""ACh/C""","""M""",4,"""D1""",0,20,8,8.0,53.0,23.0,28.0,16.0,19,14.0,"""M""",1.07000005,0.43999999799999995,13,5.0,13.279999700000001,6.38000011,1.13,0.44999998799999996,15.0,5.0,6,4.0,12,6.0,4.0,2.0,3.0,3.0,50,27.0,11,9.0,1.0,1.0,5.19999981,0.5,0.0,0.0,0.0,0.0,0,0.0,19.0,0.28,0.53,0.19,0.0132799997,0.117739670398146,0.1142232242538864,0.1142232242538864,0.24865658399728496,0.21998703573205047,0.21998703573205047,1.5390515322718714,-0.05255227884463022,0.8860285602331082,138.69619200000002,93.3047109818182,"[-75.49583375135, 38.74583295440311]",4602,-75.49583375135,38.74583295440311,3883.8653364935208
34,89235,WD30004602,2,30,"""FLe""","""FLe/C""","""M""",4,"""D1""",0,20,2,1.0,37.0,27.0,42.0,21.0,21,14.0,"""M""",1.41999996,0.209999993,19,8.0,10.5,4.98999977,1.13,0.540000021,10.0,2.0,17,9.0,62,28.0,18.0,9.0,17.0,9.0,87,14.0,0,0.0,2.0,2.0,6.80000019,0.8999999759999999,60.0,72.0,6.0,7.0,2,1.60000002,21.0,0.42,0.37,0.21,0.0105,0.12972736,0.12788919040000002,0.12788919040000002,0.282279675,0.2639388450899295,0.2639388450899295,2.2465582843306815,-0.1677413859577006,0.6796082058117786,104.046528,69.99493701818183,"[-75.49583375135, 38.74583295440311]",4602,-75.49583375135,38.74583295440311,3610.986366461959
35,7959,WD30004603,1,60,"""ACu""","""ACu/C""","""M""",4,"""D1""",0,20,2,2.0,35.0,20.0,34.0,13.0,31,13.0,"""M""",1.27999997,0.25,15,5.0,30.290000899999995,16.7800007,2.25,1.11000001,13.0,3.0,18,6.0,22,10.0,8.0,4.0,5.0,4.0,37,17.0,16,14.0,1.0,0.0,5.0999999,0.5,0.0,0.0,0.0,0.0,0,0.0,31.0,0.34,0.35,0.31,0.0302900009,0.18106067880334803,0.1864091738358167,0.1864091738358167,0.320785271704257,0.3178363735527307,0.3178363735527307,1.5390515322718714,-0.6009337766756618,0.2506491425836194,97.219008,65.4018781090909,"[-123.37083355985, 43.82916626740311]",4603,-123.37083355985,43.82916626740311,5889.985650388951
